title,Ratings,Counts,Preference Ratio
Bug (2007),3.0237388724035608,337,-0.06100395624543428
Summer Rental (1985),2.9447852760736195,652,-0.06101487094403239
The Possession of Michael King (2014),3.093220338983051,59,-0.061128995484271816
Knights of the Round Table (1953),3.0943396226415096,53,-0.06139008962309736
Dirty Dancing: Havana Nights (2004),2.9684684684684686,555,-0.06143920792245624
Boot Camp (2007),3.095744680851064,47,-0.061457022123069596
"Boys in Company C, The (1978)",3.1,30,-0.061460284442678315
Lured (1947),3.1,30,-0.061460284442678315
Dead or Alive 2: Tôbôsha (2000),3.1,30,-0.061460284442678315
"Lady and the Duke, The (Anglaise et le duc, L') (2001)",3.0833333333333335,96,-0.06154682541176158
Race with the Devil (1975),3.089041095890411,73,-0.061584825664752194
Robot Stories (2003),3.089041095890411,73,-0.061584825664752194
Detention (2012),3.080952380952381,105,-0.061632157018606915
Surveillance (2008),3.0686274509803924,153,-0.061833506381649105
Margaret Cho: Assassin (2005),3.091666666666667,60,-0.06201433520605408
Because I Said So (2007),2.954022988505747,609,-0.06205974594742496
About Last Night (2014),3.0878378378378377,74,-0.06223208607723886
"Vampire Lovers, The (1970)",3.0878378378378377,74,-0.06223208607723886
My Dog Tulip (2009),3.1,25,-0.06231158490740188
Star! (1968),3.1,25,-0.06231158490740188
Bad Samaritan (2018),3.1,25,-0.06231158490740188
Nightwatching (2007),3.1,25,-0.06231158490740188
In My Country (a.k.a. Country of My Skull) (2004),3.0972222222222223,36,-0.06232600840224909
Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),3.0816326530612246,98,-0.06236178554254917
Magicians (2007),3.0925925925925926,54,-0.06240680092464278
Heartburn (1986),2.9604130808950084,581,-0.06248545647508415
Kidnap (2017),3.0853658536585367,82,-0.06254952682232488
After the Fox (Caccia alla volpe) (1966),3.0833333333333335,90,-0.06256838596942985
Ghost Ship (2002),2.609903991915109,1979,-0.06260558218037515
Electroma (2006),3.0952380952380953,42,-0.06265250821403727
Rigor Mortis (Geung si) (2013),3.0952380952380953,42,-0.06265250821403727
It Had to Be You (2000),3.0952380952380953,42,-0.06265250821403727
Ghostbusters (2016),2.8042394014962593,1203,-0.06269157883009843
Bellflower (2011),3.080808080808081,99,-0.06275175833041755
"Signal, The (2007)",3.0575916230366493,191,-0.06286161184648055
"November Man, The (2014)",3.0188405797101447,345,-0.0629698854079047
Gambit (2012),3.08,100,-0.06313052646066965
Dirty Deeds (2005),3.071969696969697,132,-0.06313817145445737
Lupin the Third: The Secret of Mamo (1978),3.1,20,-0.06316288537212544
Johnny English Strikes Again (2018),3.1,20,-0.06316288537212544
"Wilby Conspiracy, The (1975)",3.1,20,-0.06316288537212544
Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),3.1,20,-0.06316288537212544
Vysotsky: Thank God I'm Alive (2011),3.1,20,-0.06316288537212544
Always Shine (2016),3.1,20,-0.06316288537212544
Mirror Mirror (2012),2.930835734870317,694,-0.06334157816916355
Let Us Prey (2014),3.090909090909091,55,-0.06338034963002478
Zu: Warriors from the Magic Mountain (Xin shu shan jian ke) (1983),3.096774193548387,31,-0.06348170959555971
Expelled from Paradise (2014),3.096774193548387,31,-0.06348170959555971
Girls Will Be Girls (2003),3.096774193548387,31,-0.06348170959555971
Dil Dhadakne Do (2015),3.096774193548387,31,-0.06348170959555971
Detropia (2012),3.096774193548387,31,-0.06348170959555971
"Innocent Man, An (1989)",3.0671140939597317,149,-0.06354275545212121
Daddy's Home 2 (2017),3.0671140939597317,149,-0.06354275545212121
"Courtship of Eddie's Father, The (1963)",3.0833333333333335,84,-0.06358994652709812
I Married a Monster from Outer Space (1958),3.0918367346938775,49,-0.06377164819677832
Collateral Damage (2002),2.6084977238239757,1977,-0.06390155244463835
"Playboys, The (1992)",3.0945945945945947,37,-0.06394101744723318
"Reuben, Reuben (1983)",3.1,15,-0.064014185836849
Fear Me Not (Den du frygter) (2008),3.1,15,-0.064014185836849
An Open Secret (2015),3.1,15,-0.064014185836849
"We and the I, The (2012)",3.1,15,-0.064014185836849
Dangerous (1935),3.1,15,-0.064014185836849
"Enforcer, The (Gei ba ba de xin) (1995)",3.1,15,-0.064014185836849
"Visitor, The (Muukalainen) (2008)",3.1,15,-0.064014185836849
Moonfleet (1955),3.1,15,-0.064014185836849
Shut Up Little Man! An Audio Misadventure (2011),3.1,15,-0.064014185836849
"Commare secca, La (Grim Reaper, The) (1962)",3.1,15,-0.064014185836849
"Stars Fell on Henrietta, The (1995)",3.075221238938053,113,-0.06416394268735559
"Glimmer Man, The (1996)",2.6850299401197604,1670,-0.06417369690005612
"Twilight Saga: Eclipse, The (2010)",2.38822704975473,2854,-0.06424028673029647
"Story of O, The (Histoire d'O) (1975)",3.068840579710145,138,-0.06424260333715702
Neighbors 2: Sorority Rising (2016),2.931486880466472,686,-0.06426125599196816
Man's Job (Miehen työ) (2007),3.0892857142857144,56,-0.06431304802118068
Novocaine (2001),2.945859872611465,628,-0.06437100818776995
White Zombie (1932),3.0641025641025643,156,-0.06439703572365685
Solitary Man (2009),3.056756756756757,185,-0.064450399277591
The Fox and the Hound 2 (2006),3.0873015873015874,63,-0.06446928774002417
High School High (1996),2.711587708066581,1562,-0.06451784380503864
I Spy (2002),2.7565123010130246,1382,-0.06464188459909462
Death at a Funeral (2010),3.015850144092219,347,-0.06466113424495942
In Too Deep (1999),3.015850144092219,347,-0.06466113424495942
Benji (1974),2.8747252747252747,910,-0.06468810306038876
It Happened Here (1966),3.0961538461538463,26,-0.06475448799217276
In Her Skin (2009),3.0961538461538463,26,-0.06475448799217276
Sylvia Scarlett (1935),3.0961538461538463,26,-0.06475448799217276
"Give 'em Hell, Malone (2009)",3.0961538461538463,26,-0.06475448799217276
Bart Got a Room (2008),3.09,50,-0.06484930684584482
Police Academy 3: Back in Training (1986),2.2697863376467047,3323,-0.06485957912123447
Mr. Bug Goes to Town (1941),3.1,10,-0.06486548630157256
"Farewell, Home Sweet Home (Adieu, plancher des vaches!) (1999)",3.1,10,-0.06486548630157256
Desperate (1947),3.1,10,-0.06486548630157256
Fat Pizza (2003),3.1,10,-0.06486548630157256
Don Quixote (2000),3.1,10,-0.06486548630157256
Goodbye Charlie (1964),3.1,10,-0.06486548630157256
The Battle of Chernobyl (2006),3.1,10,-0.06486548630157256
Temps (2016),3.1,10,-0.06486548630157256
Triple Cross (1966),3.1,10,-0.06486548630157256
Screwed in Tallinn (Torsk på Tallinn - En liten film om ensamhet) (1999),3.1,10,-0.06486548630157256
Last Resort (2000),3.1,10,-0.06486548630157256
"Afflicted, The (2010)",3.1,10,-0.06486548630157256
Spa Night (2016),3.1,10,-0.06486548630157256
Behind Blue Skies (Himlen är oskyldigt blå) (2010),3.1,10,-0.06486548630157256
Ruby Gentry (1952),3.1,10,-0.06486548630157256
Defenders of Riga (2007),3.1,10,-0.06486548630157256
To Die Like a Man (Morrer Como Um Homem) (2009),3.1,10,-0.06486548630157256
Ingenious (2009),3.1,10,-0.06486548630157256
Wisdom Teeth (2010),3.1,10,-0.06486548630157256
"Bless Me, Ultima (2013)",3.1,10,-0.06486548630157256
"Girl on the Train, The (2013)",3.1,10,-0.06486548630157256
A Kid Like Jake (2018),3.1,10,-0.06486548630157256
"Public Woman, The (Femme publique, La) (1984)",3.1,10,-0.06486548630157256
"Return of Jafar, The (1994)",2.5417970496200266,2237,-0.0649518621762401
Bad Company (2002),2.8441747572815532,1030,-0.06501359859048707
Ask Me Anything (2014),3.087719298245614,57,-0.06520704611464917
Kickboxer (1989),2.900497512437811,804,-0.0652254366371176
Criminal Activities (2015),3.09375,32,-0.0653661544205768
"Borrowers, The (2011)",3.09375,32,-0.0653661544205768
"Mill and the Cross, The (2011)",3.09375,32,-0.0653661544205768
New York (2009),3.09375,32,-0.0653661544205768
Black Sea (2015),3.059880239520958,167,-0.06539291671272952
Room in Rome (Habitación en Roma) (2010),3.0595238095238093,168,-0.06546482315322012
Just Before I Go (2014),3.0795454545454546,88,-0.06548247595155442
"Last Exorcism, The (2010)",3.0095367847411443,367,-0.06554537031388305
See the Sea (1997),3.0833333333333335,72,-0.06563306764243466
Gantz (2011),3.0833333333333335,72,-0.06563306764243466
"Howards of Virginia, The (1940)",3.1,5,-0.06571678676629612
"Dinner, The (Diner, Het) (2013)",3.1,5,-0.06571678676629612
Сердца трех (1992),3.1,5,-0.06571678676629612
Pyaar Ke Side Effects (2006),3.1,5,-0.06571678676629612
Sunrise (2014),3.1,5,-0.06571678676629612
Nothing Bad Can Happen (2013),3.1,5,-0.06571678676629612
Allez Oop (1934),3.1,5,-0.06571678676629612
Sunrise at Campobello (1960),3.1,5,-0.06571678676629612
Putin's Kiss (2012),3.1,5,-0.06571678676629612
June Bride (1948),3.1,5,-0.06571678676629612
"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A (2013)",3.1,5,-0.06571678676629612
The Shadow Effect (2017),3.1,5,-0.06571678676629612
Comrade Pedersen (Gymnaslærer Pedersen) (2006),3.1,5,-0.06571678676629612
Emmanuelle 5 (1987),3.1,5,-0.06571678676629612
North Beach (2000),3.1,5,-0.06571678676629612
The Stalking Moon (1968),3.1,5,-0.06571678676629612
Satan's Sadists (1969),3.1,5,-0.06571678676629612
45365 (2010),3.1,5,-0.06571678676629612
Portrait of Maria (María Candelaria (Xochimilco)) (1944),3.1,5,-0.06571678676629612
VeggieTales: Esther...The Girl Who Became Queen (2000),3.1,5,-0.06571678676629612
I Will Follow (2011),3.1,5,-0.06571678676629612
Shield for Murder (1954),3.1,5,-0.06571678676629612
Milarepa (2006),3.1,5,-0.06571678676629612
Jai Ho (2014),3.1,5,-0.06571678676629612
Breaking Glass (1980),3.1,5,-0.06571678676629612
I Walk the Line (1970),3.1,5,-0.06571678676629612
Go for Sisters (2013),3.1,5,-0.06571678676629612
48 Shades (2006),3.1,5,-0.06571678676629612
Ride the Divide (2010),3.1,5,-0.06571678676629612
Colin Quinn: Unconstitutional (2015),3.1,5,-0.06571678676629612
Dog Star Man: Part IV (1964),3.1,5,-0.06571678676629612
Scout (2015),3.1,5,-0.06571678676629612
Dogville Confessions (2004),3.1,5,-0.06571678676629612
Voices (2007),3.1,5,-0.06571678676629612
2 + 2 (Dos más dos) (2012),3.1,5,-0.06571678676629612
Hate Story 2 (2014),3.1,5,-0.06571678676629612
Chris D'Elia: Incorrigible (2015),3.1,5,-0.06571678676629612
"Frogmen, The (1951)",3.1,5,-0.06571678676629612
Michel Vaillant (2003),3.1,5,-0.06571678676629612
From the Earth to the Moon (1958),3.1,5,-0.06571678676629612
No Rest for the Brave (Pas de repos pour les braves) (2003),3.1,5,-0.06571678676629612
Zoology (2016),3.1,5,-0.06571678676629612
Spin (You Are Here) (2007),3.1,5,-0.06571678676629612
Secret Defense (1998),3.1,5,-0.06571678676629612
No Time for Love (1943),3.1,5,-0.06571678676629612
Generation Iron 2,3.1,5,-0.06571678676629612
"Scientist, The (2010)",3.1,5,-0.06571678676629612
Bye Bye Monkey (Ciao maschio) (1978),3.1,5,-0.06571678676629612
Goddess (2013),3.1,5,-0.06571678676629612
...ing (2003),3.1,5,-0.06571678676629612
You'll Find Out (1940),3.1,5,-0.06571678676629612
Gabriel Iglesias: Aloha Fluffy (2013),3.1,5,-0.06571678676629612
How to Play Football (1944),3.1,5,-0.06571678676629612
"Village Barbershop, The (2008)",3.1,5,-0.06571678676629612
"Scarlet Dove, The (Tulipunainen kyyhkynen) (1961)",3.1,5,-0.06571678676629612
Surviving Sid (2008),3.1,5,-0.06571678676629612
Epoch (2001),3.1,5,-0.06571678676629612
Apart from You (After Our Separation) (Kimi to wakarete) (1933),3.1,5,-0.06571678676629612
Disciples of the 36th Chamber (1985),3.1,5,-0.06571678676629612
Fan Girl (2015),3.1,5,-0.06571678676629612
Cado dalle Nubi (2009),3.1,5,-0.06571678676629612
The Rise and Rise of Michael Rimmer (1970),3.1,5,-0.06571678676629612
The Honor List (2018),3.1,5,-0.06571678676629612
Letter to Brezhnev (1985),3.1,5,-0.06571678676629612
Hunky Dory (2011),3.1,5,-0.06571678676629612
To the Shores of Tripoli (1942),3.1,5,-0.06571678676629612
Avenged (2013),3.1,5,-0.06571678676629612
Black Gold (2006),3.1,5,-0.06571678676629612
"Black Camel, The (Charlie Chan in the Black Camel) (1931)",3.1,5,-0.06571678676629612
Tintin and the Lake of Sharks (1972),3.1,5,-0.06571678676629612
"Man with No Shadow, The (Homme sans ombre, L') (2004)",3.1,5,-0.06571678676629612
Tony Arzenta (No Way Out) (Big Guns) (1973),3.1,5,-0.06571678676629612
Pardon Us (1931),3.1,5,-0.06571678676629612
Union Square (2011),3.1,5,-0.06571678676629612
Sam (2016),3.1,5,-0.06571678676629612
Peter and Vandy (2009),3.1,5,-0.06571678676629612
"Tenth Man, The (1988)",3.1,5,-0.06571678676629612
Devil in the Dark (2017),3.1,5,-0.06571678676629612
Man in the Chair (2007),3.1,5,-0.06571678676629612
The Assailant (2009),3.1,5,-0.06571678676629612
Skippy (1931),3.1,5,-0.06571678676629612
The African (1983),3.1,5,-0.06571678676629612
Summer Holiday (2008),3.1,5,-0.06571678676629612
Keep Your Right Up (1987),3.1,5,-0.06571678676629612
"Human Tornado, The (1976)",3.1,5,-0.06571678676629612
Jet Boy (2001),3.1,5,-0.06571678676629612
"Turtle's Tale 2: Sammy's Escape from Paradise, A (Sammy's avonturen 2) (Sammy's Adventures 2) (2012)",3.1,5,-0.06571678676629612
"Petits ruisseaux, Les (2010)",3.1,5,-0.06571678676629612
Bedtime Story (1964),3.1,5,-0.06571678676629612
The 50 Year Argument (2014),3.1,5,-0.06571678676629612
My Childhood (1972),3.1,5,-0.06571678676629612
"Intern, The (2000)",3.1,5,-0.06571678676629612
Lucky Luciano (1973),3.1,5,-0.06571678676629612
Moebius Redux: A Life in Pictures (2007),3.1,5,-0.06571678676629612
Reign of Terror (1949),3.1,5,-0.06571678676629612
Deception (2013),3.1,5,-0.06571678676629612
Interrupted Melody (1955),3.1,5,-0.06571678676629612
Alice (2005),3.1,5,-0.06571678676629612
"Smart Set, The (1928)",3.1,5,-0.06571678676629612
Unraveled (2011),3.1,5,-0.06571678676629612
A Short History of Decay (2014),3.1,5,-0.06571678676629612
Cross My Heart (1987),3.1,5,-0.06571678676629612
Un amour de femme (2001),3.1,5,-0.06571678676629612
The Devil's Brother (1933),3.1,5,-0.06571678676629612
Lovers and Lollipops (1956),3.1,5,-0.06571678676629612
Killer Crocodile (1989),3.1,5,-0.06571678676629612
DC Super Hero Girls: Hero of the Year (2016),3.1,5,-0.06571678676629612
Female Demon Ohyaku (Yôen dokufuden hannya no ohyaku) (1968),3.1,5,-0.06571678676629612
This Isn't Funny (2015),3.1,5,-0.06571678676629612
Daisy Town (1971),3.1,5,-0.06571678676629612
The Wizard of Gore (2007),3.1,5,-0.06571678676629612
Assault on a Queen (1966),3.1,5,-0.06571678676629612
King of the Belgians (2016),3.1,5,-0.06571678676629612
L♡DK (2014),3.1,5,-0.06571678676629612
Little Fauss and Big Halsy (1970),3.1,5,-0.06571678676629612
Rasmus på luffen (1981),3.1,5,-0.06571678676629612
Telets (2001),3.1,5,-0.06571678676629612
Just Another Girl on the I.R.T. (1992),3.1,5,-0.06571678676629612
Bordertown (1935),3.1,5,-0.06571678676629612
Josie (2018),3.1,5,-0.06571678676629612
The Disenchanted (1990),3.1,5,-0.06571678676629612
Some Body (2001),3.1,5,-0.06571678676629612
Booker's Place: A Mississippi Story (2012),3.1,5,-0.06571678676629612
Invasion (1997),3.1,5,-0.06571678676629612
Thousands Cheer (1943),3.1,5,-0.06571678676629612
Cimarron (1931),3.057471264367816,174,-0.06583780780533423
Legend of the Boneknapper Dragon (2010),3.088235294117647,51,-0.06587802750502825
Free Fire (2017),3.0454545454545454,220,-0.06617027184896809
Shelter (2015),3.0952380952380953,21,-0.06622797016587623
Louisiana Story (1948),3.0952380952380953,21,-0.06622797016587623
200 Pounds Beauty (2006),3.0952380952380953,21,-0.06622797016587623
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",3.0952380952380953,21,-0.06622797016587623
Southern Comfort (2001),3.0952380952380953,21,-0.06622797016587623
"Entitled, The (2011)",3.0952380952380953,21,-0.06622797016587623
Stake Land II: The Stakelander (2016),3.0952380952380953,21,-0.06622797016587623
Tombs of the Blind Dead (La noche del terror ciego) (1972),3.0952380952380953,21,-0.06622797016587623
"Burn, Witch, Burn (Night of the Eagle) (1962)",3.0952380952380953,21,-0.06622797016587623
Combien Tu M'aimes? (How Much Do You Love Me?) (2005),3.0952380952380953,21,-0.06622797016587623
December Boys (2007),3.0727272727272728,110,-0.06636917953999388
City of Ghosts (2002),3.069672131147541,122,-0.06640179012916168
Dead Like Me: Life After Death (2009),3.0526315789473686,190,-0.06640183712865338
"Bye Bye, Love (1995)",2.9420634920634923,630,-0.06660983408458554
2:37 (2006),3.0833333333333335,66,-0.06665462820010294
Telling Lies in America (1997),3.0605095541401273,157,-0.06666794717677366
TMNT (Teenage Mutant Ninja Turtles) (2007),2.878255945639864,883,-0.06688630857097061
Age of Uprising: The Legend of Michael Kohlhaas (Michael Kohlhaas) (2013),3.08974358974359,39,-0.06689637874675083
"Killing Room, The (2009)",3.0714285714285716,112,-0.06691102614138494
Tri bogatyrya i Shamakhanskaya tsaritsa (2010),3.0925925925925926,27,-0.06700382343415
"Ebola Syndrome, The (Yi boh laai beng duk) (1996)",3.0925925925925926,27,-0.06700382343415
Salon Kitty (1976),3.0925925925925926,27,-0.06700382343415
If I Were You (Se Eu Fosse Você) (2006),3.090909090909091,33,-0.06712607167480847
Creative Control (2015),3.090909090909091,33,-0.06712607167480847
Last Days (2005),3.0231023102310233,303,-0.06722529402125091
Cirque du Freak: The Vampire's Assistant (2009),3.0,395,-0.06725759313846427
Radioland Murders (1994),2.9477611940298507,603,-0.0673357101003105
"Good German, The (2006)",3.005361930294906,373,-0.06736029949313502
Ghost Stories (2018),3.0869565217391304,46,-0.067598154601729
Thrashin' (1986),3.0869565217391304,46,-0.067598154601729
Lakeboat (2000),3.0849056603773586,53,-0.06779973515334327
Hurricane Streets (1997),3.0721153846153846,104,-0.06780647060320785
